[17:35:20.337] Namespace(root_path='/storage/nfs_createproject_tciadataset/FDG-PET-CT-Lesions/Processing/Mahan_codes_docus/SwinUnet/imagesTr', label_path='/storage/nfs_createproject_tciadataset/FDG-PET-CT-Lesions/Processing/Mahan_codes_docus/SwinUnet/labelsTr', dataset='TCIA', list_dir='./lists/lists_Synapse', num_classes=2, output_dir='output', max_iterations=10000, max_epochs=10, batch_size=4, n_gpu=1, deterministic=1, base_lr=0.0001, img_size=400, seed=1234, cfg='configs/swin_tiny_patch4_window7_224_lite.yaml', data_aug='1', opts=None, zip=False, cache_mode='part', resume=None, accumulation_steps=None, use_checkpoint=False, amp_opt_level='O1', tag=None, eval=False, throughput=False)
[17:35:55.997] iteration on TRAIN 205 : loss : 0.411210
[17:35:56.142] iteration on TRAIN 206 : loss : 0.390504
[17:35:56.286] iteration on TRAIN 207 : loss : 0.390434
[17:35:56.429] iteration on TRAIN 208 : loss : 0.392889
[17:35:56.573] iteration on TRAIN 209 : loss : 0.396808
[17:35:56.717] iteration on TRAIN 210 : loss : 0.383742
[17:35:56.862] iteration on TRAIN 211 : loss : 0.383363
[17:35:57.007] iteration on TRAIN 212 : loss : 0.390577
[17:35:57.153] iteration on TRAIN 213 : loss : 0.386819
[17:35:57.297] iteration on TRAIN 214 : loss : 0.384266
[17:35:57.442] iteration on TRAIN 215 : loss : 0.396452
[17:35:57.585] iteration on TRAIN 216 : loss : 0.406927
[17:35:57.729] iteration on TRAIN 217 : loss : 0.394683
[17:35:57.872] iteration on TRAIN 218 : loss : 0.393739
[17:35:58.016] iteration on TRAIN 219 : loss : 0.381328
[17:35:58.158] iteration on TRAIN 220 : loss : 0.386752
[17:35:58.300] iteration on TRAIN 221 : loss : 0.402619
[17:35:58.442] iteration on TRAIN 222 : loss : 0.382046
[17:35:58.585] iteration on TRAIN 223 : loss : 0.412179
[17:35:58.729] iteration on TRAIN 224 : loss : 0.375088
[17:35:58.872] iteration on TRAIN 225 : loss : 0.389925
[17:35:59.016] iteration on TRAIN 226 : loss : 0.379979
[17:35:59.160] iteration on TRAIN 227 : loss : 0.374277
[17:35:59.303] iteration on TRAIN 228 : loss : 0.387081
[17:35:59.448] iteration on TRAIN 229 : loss : 0.391857
[17:35:59.593] iteration on TRAIN 230 : loss : 0.385998
[17:35:59.736] iteration on TRAIN 231 : loss : 0.377070
[17:35:59.880] iteration on TRAIN 232 : loss : 0.391557
[17:36:00.025] iteration on TRAIN 233 : loss : 0.378015
[17:36:00.168] iteration on TRAIN 234 : loss : 0.381417
[17:36:00.311] iteration on TRAIN 235 : loss : 0.380494
[17:36:00.455] iteration on TRAIN 236 : loss : 0.390458
[17:36:00.598] iteration on TRAIN 237 : loss : 0.379434
[17:36:00.741] iteration on TRAIN 238 : loss : 0.401282
[17:36:00.886] iteration on TRAIN 239 : loss : 0.373388
[17:36:01.032] iteration on TRAIN 240 : loss : 0.383940
[17:36:01.176] iteration on TRAIN 241 : loss : 0.388386
[17:36:01.320] iteration on TRAIN 242 : loss : 0.386780
[17:36:01.466] iteration on TRAIN 243 : loss : 0.380017
[17:36:01.609] iteration on TRAIN 244 : loss : 0.375524
[17:36:01.751] iteration on TRAIN 245 : loss : 0.377701
[17:36:01.894] iteration on TRAIN 246 : loss : 0.375128
[17:36:02.037] iteration on TRAIN 247 : loss : 0.379004
[17:36:02.180] iteration on TRAIN 248 : loss : 0.391607
[17:36:02.324] iteration on TRAIN 249 : loss : 0.388831
[17:36:02.468] iteration on TRAIN 250 : loss : 0.373958
[17:36:02.612] iteration on TRAIN 251 : loss : 0.375732
[17:36:02.755] iteration on TRAIN 252 : loss : 0.371705
[17:36:02.898] iteration on TRAIN 253 : loss : 0.376367
[17:36:03.041] iteration on TRAIN 254 : loss : 0.378426
[17:36:03.184] iteration on TRAIN 255 : loss : 0.370483
[17:36:03.327] iteration on TRAIN 256 : loss : 0.368624
[17:36:03.470] iteration on TRAIN 257 : loss : 0.382245
[17:36:03.613] iteration on TRAIN 258 : loss : 0.378584
[17:36:03.756] iteration on TRAIN 259 : loss : 0.383172
[17:36:03.900] iteration on TRAIN 260 : loss : 0.370740
[17:36:04.043] iteration on TRAIN 261 : loss : 0.379726
[17:36:04.188] iteration on TRAIN 262 : loss : 0.371665
[17:36:04.330] iteration on TRAIN 263 : loss : 0.392123
